wavelength,transmission
984,0.8675246072119602
985,0.8679690818129142
986,0.8684135564138682
987,0.8687773531210503
988,0.8690734578786312
989,0.8693695626362121
990,0.869665667393793
991,0.8699617721513739
992,0.8702578769089548
993,0.8705539816665357
994,0.8708500864241167
995,0.8711461911816976
996,0.8714422910831132
997,0.8717383871968565
998,0.8720344833105997
999,0.872330579424343
1000,0.8726266755380863
1001,0.8729227716518295
1002,0.8732188677655728
1003,0.873514963879316
1004,0.8738110599930593
1005,0.8741071600351127
1006,0.8744032627845293
1007,0.8746993655339459
1008,0.8749954682833625
1009,0.8752915710327791
1010,0.8755876737821957
1011,0.8758837765316123
1012,0.8761798792810289
1013,0.8764759820304455
1014,0.8767720860587218
1015,0.8770681908163027
1016,0.8773642955738836
1017,0.8776604003314645
1018,0.8779565050890454
1019,0.8782526098466263
1020,0.8785487146042072
1021,0.8788448193617882
1022,0.8791409241193691
1023,0.8793726270578741
1024,0.8795699247476119
1025,0.8797672224373496
1026,0.8799645201270874
1027,0.8801618178168251
1028,0.8803591155065629
1029,0.8805564131963006
1030,0.8807537108860384
1031,0.8809510085757761
1032,0.8812149442333101
1033,0.8815110469827268
1034,0.8818071497321434
1035,0.88210325248156
1036,0.8823993552309766
1037,0.8826954579803932
1038,0.8829915607298098
1039,0.8832876634792264
1040,0.883583766228643
1041,0.8838452106829777
1042,0.8840919015020177
1043,0.8843385923210576
1044,0.8845852831400975
1045,0.8848319739591375
1046,0.8850786647781774
1047,0.8853253555972174
1048,0.8855720464162573
1049,0.8858187372352972
1050,0.8860295538331187
1051,0.8862268528616326
1052,0.8864241518901466
1053,0.8866214509186605
1054,0.8868187499471745
1055,0.8870160489756884
1056,0.8872133480042024
1057,0.8874106470327163
1058,0.8876079460612303
1059,0.8878422432191826
1060,0.8880889373269554
1061,0.8883356314347282
1062,0.8885823255425009
1063,0.8888290196502737
1064,0.8890757137580465
1065,0.8893224078658193
1066,0.8895691019735921
1067,0.8898157960813649
1068,0.8900242680104675
1069,0.8902215670389815
1070,0.8904188660674954
1071,0.8906161650960094
1072,0.8908134641245233
1073,0.8910107631530373
1074,0.8912080621815512
1075,0.8914053612100652
1076,0.8916026602385791
1077,0.8917999699068044
1078,0.891997282221217
1079,0.8921945945356295
1080,0.8923919068500421
1081,0.8925892191644547
1082,0.8927865314788672
1083,0.8929838437932798
1084,0.8931811561076923
1085,0.8933784684221049
1086,0.8935757752957176
1087,0.8937730809744568
1088,0.8939703866531961
1089,0.8941676923319353
1090,0.8943649980106745
1091,0.8945623036894137
1092,0.8947596093681529
1093,0.8949569150468921
1094,0.8951542207256313
1095,0.8953515240988246
1096,0.8955488270854595
1097,0.8957461300720944
1098,0.8959434330587293
1099,0.8961407360453642
1100,0.896338039031999
