wavelength,transmission
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.00560000000000116
316,0.012000000000001343
317,0.018400000000001526
318,0.024800000000001265
319,0.03120000000000145
320,0.03760000000000119
321,0.04400000000000137
322,0.05040000000000111
323,0.056800000000001294
324,0.06320000000000103
325,0.06960000000000122
326,0.0760000000000014
327,0.08240000000000114
328,0.08880000000000132
329,0.09520000000000106
330,0.10160000000000124
331,0.10800000000000098
332,0.11440000000000117
333,0.1208000000000009
334,0.1272000000000011
335,0.13360000000000127
336,0.140000000000001
337,0.1464000000000012
338,0.15280000000000094
339,0.15920000000000112
340,0.16560000000000086
341,0.17200000000000104
342,0.17840000000000078
343,0.18480000000000096
344,0.1912000000000007
345,0.19760000000000089
346,0.20400000000000107
347,0.2104000000000008
348,0.216800000000001
349,0.22320000000000073
350,0.22960000000000091
351,0.23600000000000065
352,0.24240000000000084
353,0.24880000000000058
354,0.25520000000000076
355,0.26160000000000094
356,0.2680000000000007
357,0.27440000000000087
358,0.2808000000000006
359,0.2872000000000008
360,0.2936000000000005
361,0.3000000000000007
362,0.30640000000000045
363,0.31280000000000063
364,0.3192000000000004
365,0.32560000000000056
366,0.33200000000000074
367,0.3384000000000005
368,0.34480000000000066
369,0.3512000000000004
370,0.3576000000000006
371,0.3640000000000003
372,0.3704000000000005
373,0.37680000000000025
374,0.38320000000000043
375,0.3896000000000006
376,0.39600000000000035
377,0.40240000000000054
378,0.4088000000000003
379,0.41520000000000046
380,0.4216000000000002
381,0.4280000000000004
382,0.4344000000000001
383,0.4408000000000003
384,0.4472000000000005
385,0.4536000000000002
386,0.4600000000000004
387,0.46640000000000015
388,0.47280000000000033
389,0.47920000000000007
390,0.48560000000000025
391,0.492
392,0.4984000000000002
393,0.5047999999999999
394,0.5112000000000001
395,0.5176000000000003
396,0.524
397,0.5304000000000002
398,0.5367999999999999
399,0.5432000000000001
400,0.5495999999999999
401,0.556
402,0.5623999999999998
403,0.5688
404,0.5752000000000002
405,0.5815999999999999
406,0.5880000000000001
407,0.5943999999999998
408,0.6008
409,0.6071999999999997
410,0.6135995938869883
411,0.6216751319783498
412,0.6279412928635111
413,0.6338274047376444
414,0.6397135166117778
415,0.6455996284859111
416,0.6514857403600445
417,0.6573718522341778
418,0.6622256095507737
419,0.6670199245201047
420,0.6718142394894357
421,0.6770902703111688
422,0.6833203582619944
423,0.6895504462128201
424,0.6957805341636458
425,0.7020106221144715
426,0.7082407100652972
427,0.7144707980161229
428,0.7190822437569651
429,0.7223404206033948
430,0.7255985974498245
431,0.7288567742962542
432,0.7321149511426839
433,0.7353731279891136
434,0.7386313048355433
435,0.741889481681973
436,0.7451476585284027
437,0.7484626918829349
438,0.7522840681284038
439,0.7561054443738726
440,0.7599268206193415
441,0.7637481968648103
442,0.7675695731102792
443,0.771390949355748
444,0.7752123256012169
445,0.7790337018466857
446,0.7828672455027146
447,0.7867109113241924
448,0.7905545771456701
449,0.7943982429671479
450,0.7982419087886257
451,0.8020855746101034
452,0.8059292404315812
453,0.809772906253059
454,0.8136165720745367
455,0.8164140877207835
456,0.8183204674288724
457,0.8202268471369614
458,0.8221332268450503
459,0.8240396065531392
460,0.8259459862612282
461,0.8278523659693171
462,0.829758745677406
463,0.8312253635958609
464,0.8321959610329781
465,0.8331665584700954
466,0.8341371559072126
467,0.8351077533443299
468,0.8360783507814471
469,0.8370489482185643
