wavelengths,transmission
300.000000000025,0.000134410253847876
301.000000000025,0.0001349869396994
302.000000000025,0.000135682310449467
303.000000000026,0.00013662040750043398
304.000000000026,0.00013785367905520699
305.000000000026,7.972900060934971e-05
306.000000000026,8.90292128382183e-05
307.000000000027,0.0002748242376264
308.000000000027,0.00016250492496505401
309.000000000027,0.000249528470582552
310.000000000027,0.00016037839985064898
311.000000000028,0.00010069827740497699
312.000000000028,0.00031095600095586
313.000000000028,0.00031648403126284503
314.000000000028,0.00010826904745151901
315.000000000028,0.00017457731806987402
316.000000000029,0.000282831175820244
317.000000000029,0.000153341438083082
318.000000000029,3.18263718308544e-05
319.000000000029,1.86161775240355e-05
320.00000000003,0.000193986205411612
321.00000000003,0.000420438670161994
322.00000000003,0.000552535544266603
323.00000000003,0.000561955770693236
324.00000000003,0.000294089887721775
325.000000000031,0.00039854223275322196
326.000000000031,0.00052349914722978
327.000000000031,0.000400131805641
328.000000000031,0.000407195846403641
329.000000000032,0.000416623639565077
330.000000000032,0.00020506159858889103
331.000000000032,8.95572899883058e-05
332.000000000032,0.000219124741504292
333.000000000033,0.000222851848876911
334.000000000033,7.17130049934341e-05
335.000000000033,0.000143106182910897
336.000000000033,0.000325804791416728
337.000000000033,0.000426224382394532
338.000000000034,0.000237774979385527
339.000000000034,6.20925547238856e-05
340.000000000034,2.58231822299572e-05
341.000000000034,2.58075901069811e-05
342.000000000035,9.18160032932099e-05
343.000000000035,0.000287673260104059
344.000000000035,0.000511036054191449
345.000000000035,0.000345853225665093
346.000000000035,0.00042245755599891905
347.000000000036,0.000561533425035687
348.000000000036,0.000540467875629785
349.000000000036,0.00032263687012407604
350.000000000036,0.000297403642805273
351.000000000037,0.000302721002558523
352.000000000037,0.00039034040797163703
353.000000000037,0.000612088536180549
354.000000000037,0.00037062887041716203
355.000000000038,0.00032677372335337994
356.000000000038,0.000474585770557685
357.000000000038,0.000605542015187288
358.000000000038,0.000346246116163976
359.000000000038,0.000912189836007543
360.000000000039,0.0018599472331483498
361.000000000039,0.00261221353513512
362.000000000039,0.00305743158720319
363.000000000039,0.00378239337835509
364.00000000004,0.00787372962547671
365.00000000004,0.013176943371026699
366.00000000004,0.12465971738443199
367.00000000004,0.415687638996095
368.00000000004,0.914547689809555
369.000000000041,0.9525998412949551
370.000000000041,0.9620346711625329
371.000000000041,0.96414903934796
372.000000000041,0.963554174471437
373.000000000042,0.965483805069959
374.000000000042,0.966486814591874
375.000000000042,0.969459235856966
376.000000000042,0.971723575251714
377.000000000043,0.972330517384881
378.000000000043,0.9731250154276739
379.000000000043,0.972891439172098
380.000000000043,0.972866409172499
381.000000000043,0.969035309145212
382.000000000044,0.961171052274903
383.000000000044,0.954528034366071
384.000000000044,0.9649833057587389
385.000000000044,0.970362184815022
386.000000000045,0.972820047420273
387.000000000045,0.974031814052191
388.000000000045,0.9739847536522019
389.000000000045,0.9710458677775171
390.000000000045,0.972008317878433
391.000000000046,0.974314021147911
392.000000000046,0.9758638858259739
393.000000000046,0.975312243236545
394.000000000046,0.97493319755797
395.000000000047,0.973124324557133
396.000000000047,0.9730241332460391
397.000000000047,0.974949128929517
398.000000000047,0.976617107163162
399.000000000048,0.974964607349553
400.000000000048,0.977055922160723
401.000000000048,0.9780777599470081
402.000000000048,0.97752632058695
403.000000000048,0.9777013574178239
404.000000000049,0.9719085907851099
405.000000000049,0.974656691848797
406.000000000049,0.9753342305842481
407.000000000049,0.9749244202547629
408.00000000005,0.9799519962983869
409.00000000005,0.977057749283319
410.00000000005,0.978171737722167
411.00000000005,0.977841242091732
412.00000000005,0.976207576108754
413.000000000051,0.97618530488343
414.000000000051,0.981464694776663
415.000000000051,0.981263235794298
416.000000000051,0.9793620481498599
417.000000000052,0.978047640055403
418.000000000052,0.978588840760453
419.000000000052,0.978655352471344
420.000000000052,0.974828663568268
