wavelengths,transmission
300.000000000025,0.0032635473186653
301.000000000025,0.00864135783241392
302.000000000025,0.027651912134036102
303.000000000026,0.08867869262387171
304.000000000026,0.13341496211056
305.000000000026,0.193668609671452
306.000000000026,0.26598466944272603
307.000000000027,0.33339169831612403
308.000000000027,0.373401878543565
309.000000000027,0.423177941053078
310.000000000027,0.48695164181418904
311.000000000028,0.540600602579541
312.000000000028,0.5651251353465461
313.000000000028,0.613522889347148
314.000000000028,0.658594025575613
315.000000000028,0.674815584567626
316.000000000029,0.68874806930764
317.000000000029,0.722391545837464
318.000000000029,0.7231113126265091
319.000000000029,0.732175023816281
320.00000000003,0.7565023739842761
321.00000000003,0.788624136152328
322.00000000003,0.81675888320241
323.00000000003,0.823852651995622
324.00000000003,0.835364580080651
325.000000000031,0.85022807947215
326.000000000031,0.856056937415995
327.000000000031,0.848237467066613
328.000000000031,0.84809675854233
329.000000000032,0.8524169652704581
330.000000000032,0.8546937403957391
331.000000000032,0.8661785746806381
332.000000000032,0.886798286214797
333.000000000033,0.8858109273177681
334.000000000033,0.8844505941133459
335.000000000033,0.896898497528379
336.000000000033,0.9067257692662519
337.000000000033,0.9045749648358501
338.000000000034,0.8946386792861919
339.000000000034,0.893078978290088
340.000000000034,0.8980238938172821
341.000000000034,0.898763624769463
342.000000000035,0.896871514458926
343.000000000035,0.89199386179041
344.000000000035,0.837763837235836
345.000000000035,0.905264554657199
346.000000000035,0.921101823649087
347.000000000036,0.891015144776876
348.000000000036,0.853174440311795
349.000000000036,0.883778526930207
350.000000000036,0.877152490221379
351.000000000037,0.880903334877884
352.000000000037,0.88356062953112
353.000000000037,0.865562961656602
354.000000000037,0.901754289207378
355.000000000038,0.923452863073677
356.000000000038,0.914266918076209
357.000000000038,0.900485545623951
358.000000000038,0.940073754195202
359.000000000038,0.9474624737347981
360.000000000039,0.927366010458728
361.000000000039,0.907039321106311
362.000000000039,0.908577722656814
363.000000000039,0.950841903449018
364.00000000004,0.933983042456061
365.00000000004,0.902982614271248
366.00000000004,0.905205175677577
367.00000000004,0.936004169360788
368.00000000004,0.90803779885754
369.000000000041,0.86134059715292
370.000000000041,0.900687182696508
371.000000000041,0.921504432966324
372.000000000041,0.8989545280217609
373.000000000042,0.942739348475119
374.000000000042,0.9415005866075571
375.000000000042,0.9357155615824501
376.000000000042,0.9292074608853631
377.000000000043,0.9287744432412249
378.000000000043,0.9483035583612229
379.000000000043,0.945740869859174
380.000000000043,0.952297643714753
381.000000000043,0.9591952608486319
382.000000000044,0.962062989024218
383.000000000044,0.9645000681852839
384.000000000044,0.9637400468798459
385.000000000044,0.960422509103833
386.000000000045,0.9587708268673361
387.000000000045,0.960700333046435
388.000000000045,0.964948289693739
389.000000000045,0.955909878913521
390.000000000045,0.9635074577131719
391.000000000046,0.9659663916195229
392.000000000046,0.959670031100013
393.000000000046,0.961996256573706
394.000000000046,0.964490098342021
395.000000000047,0.9663907063399939
396.000000000047,0.967425643270659
397.000000000047,0.967110642748337
398.000000000047,0.964810922685409
399.000000000048,0.9607816583160761
400.000000000048,0.9597945252577379
401.000000000048,0.962866557919101
402.000000000048,0.967056085732208
403.000000000048,0.966866608232786
404.000000000049,0.966922017176222
405.000000000049,0.9700181894695881
406.000000000049,0.9689098947120399
407.000000000049,0.96659504898506
408.00000000005,0.9708957023665219
409.00000000005,0.9695530019311469
410.00000000005,0.9716268994136069
411.00000000005,0.9753976211599761
412.00000000005,0.978231706786096
413.000000000051,0.977627425172775
414.000000000051,0.977786930876857
415.000000000051,0.968596820546001
416.000000000051,0.9657705663564229
417.000000000052,0.9703966840706709
418.000000000052,0.9769140839624509
419.000000000052,0.9754809557187071
420.000000000052,0.970644200165878
421.000000000053,0.9716936093301131
422.000000000053,0.965716928132457
423.000000000053,0.949350683560513
424.000000000053,0.962316315160911
425.000000000053,0.9529132459335079
426.000000000054,0.914880508623615
427.000000000054,0.911113555040136
428.000000000054,0.9530012035075779
429.000000000054,0.963763398675127
430.000000000055,0.9427937302418501
431.000000000055,0.788248243908662
432.000000000055,0.427600543361266
433.000000000055,0.061211152959194604
434.000000000055,0.0607724844905686
435.000000000056,0.014586143396953698
436.000000000056,0.00488387579585955
437.000000000056,0.00375862810416461
438.000000000056,0.00308537881498559
439.000000000057,0.0030427136868382497
440.000000000057,0.00321570905826288
441.000000000057,0.00228175843997812
442.000000000057,0.00204460692237268
443.000000000058,0.00216666091261531
444.000000000058,0.00211668333148768
445.000000000058,0.00217590013029688
446.000000000058,0.00217635483173819
447.000000000058,0.00138858904758092
448.000000000059,0.00136143498062362
449.000000000059,0.0021997565053520803
450.000000000059,0.0016186159946192
451.000000000059,0.000524108361592501
452.00000000006,0.000253633540830105
453.00000000006,0.000247552911718037
454.00000000006,0.00022696909740337602
455.00000000006,0.00015936286410106901
456.00000000006,0.00015185537484275
457.000000000061,0.000186361053847621
458.000000000061,0.000215976369198977
459.000000000061,0.000203357579535128
460.000000000061,0.000144193698398894
461.000000000062,0.000176426773508154
462.000000000062,0.00019294156447475299
463.000000000062,0.00017245363687601897
464.000000000062,0.000121190592564589
465.000000000063,0.00011763594221213799
466.000000000063,0.000114361193104186
467.000000000063,0.00011138122029857
468.000000000063,0.00010877268627830699
469.000000000063,0.00010671288993272699
470.000000000064,0.000105474167026256
471.000000000064,0.00010493592847013599
472.000000000064,0.000105076065282257
473.000000000064,0.000105825840058861
474.000000000065,0.00010707147638696299
475.000000000065,0.00010875281274062299
476.000000000065,0.000110538293437983
477.000000000065,9.17028612188227e-05
478.000000000065,6.631467594427411e-05
479.000000000066,0.00011315463982025001
480.000000000066,0.000116637739062184
481.000000000066,0.00015033841817445
482.000000000066,0.000156223233618707
483.000000000067,0.000118554031033363
484.000000000067,0.000118699805115208
485.000000000067,0.000118628233622632
486.000000000067,0.000118375883519447
487.000000000068,9.743037193862689e-05
488.000000000068,6.74971961436349e-05
489.000000000068,0.000113941210113015
490.000000000068,0.000116194152524603
491.000000000068,0.00014703922791088001
492.000000000069,0.000132114064197505
493.000000000069,6.5359695608368e-05
494.000000000069,0.000110109653346972
495.000000000069,0.000112016815914611
496.00000000007,0.00011109155146513
497.00000000007,0.000110144873023851
498.00000000007,0.00010917616009597101
499.00000000007,0.000108225901180288
500.00000000007,0.00010723504201219701
501.000000000071,7.71679528049221e-05
502.000000000071,7.09543545565923e-05
503.000000000071,0.00010430971587174599
504.000000000071,0.000103347873492823
505.000000000072,0.000102383273840058
506.000000000072,0.000101443612385534
507.000000000072,0.000100517961464715
508.000000000072,9.21745362125742e-05
509.000000000073,5.1784166886255694e-05
510.000000000073,8.55035423124673e-05
511.000000000073,7.03210691222476e-05
512.000000000073,6.47364898497448e-05
513.000000000072,9.51129105541256e-05
514.000000000071,9.426482059428349e-05
515.00000000007,9.34368712105044e-05
516.00000000007,9.260120603974079e-05
517.000000000069,9.176992847523289e-05
518.000000000068,9.09565617986966e-05
519.000000000067,9.0173659723909e-05
520.000000000066,8.93965448037184e-05
521.000000000065,8.86340011269833e-05
522.000000000064,8.78815830152355e-05
523.000000000063,8.06022290901233e-05
524.000000000062,4.53006356213442e-05
525.000000000061,7.49807887935745e-05
526.00000000006,8.49868616489742e-05
527.00000000006,6.95549405344946e-05
528.000000000059,4.1798900395218205e-05
529.000000000058,4.14537079222426e-05
530.000000000057,4.1114356741168e-05
531.000000000056,6.32016893386928e-05
532.000000000055,8.0922088189526e-05
533.000000000054,8.632235977575131e-05
534.000000000053,0.00011754140748791299
535.000000000052,0.000118514203852353
536.000000000051,7.44998524856379e-05
537.00000000005,5.2500159750470904e-05
538.00000000005,7.71684431506862e-05
539.000000000049,7.658996850343829e-05
540.000000000048,7.6002263594492e-05
541.000000000047,7.54332035598462e-05
542.000000000046,7.487061962880151e-05
543.000000000045,6.85815540147203e-05
544.000000000044,3.85160281487309e-05
545.000000000043,6.42289323063209e-05
